ticker,quarter,call_datetime,is_after_hours,day_0_date,lm_positive,lm_negative,lm_uncertainty,lm_net_sentiment,finbert_positive,finbert_negative,finbert_net_sentiment,qa_lm_positive,qa_lm_negative,qa_lm_net_sentiment,qa_lm_uncertainty,eps_surprise_pct,eps_beat,return_1d,return_5d,implied_move,realized_move,lm_net_sentiment_qoq,lm_uncertainty_qoq,finbert_net_sentiment_qoq,qa_lm_net_sentiment_qoq,qa_lm_uncertainty_qoq,label
CVX,2024-Q2,2024-04-26 03:00:00,False,2024-04-25,0.0100468854655056,0.0388479571332886,0.0241125251172136,-0.0288010716677829,0.0649824887514114,0.1309390813112259,-0.0659565925598144,0.010046885465505693,0.03884795713328868,-0.028801071667782986,0.024112525117213665,0.0059,1,0.0036906207425205246,-0.027529184367582123,0.0098713667662673,0.0036906207425205246,0.0017074029084882016,0.0037735420663661985,0.002305753529071808,0.001707402908488198,0.003773542066366209,0
CVX,2024-Q3,2024-08-02 06:00:00,False,2024-08-01,0.0086724482988659,0.038692461641094,0.0226817878585723,-0.0300200133422281,0.0641767084598541,0.1391970664262771,-0.075020357966423,0.00867244829886591,0.038692461641094064,-0.030020013342228154,0.02268178785857238,-0.149,0,-0.02666743929499176,-0.053269377836724856,0.019059670179710053,0.02666743929499176,-0.0012189416744452022,-0.0014307372586413007,-0.00906376540660861,-0.0012189416744451675,-0.0014307372586412834,0
CVX,2024-Q4,2024-11-01 06:00:00,False,2024-10-31,0.0097276264591439,0.0382619974059662,0.0226977950713359,-0.0285343709468223,0.0633462518453598,0.1671689003705978,-0.103822648525238,0.009727626459143969,0.03826199740596628,-0.02853437094682231,0.022697795071335927,0.0385999999999999,1,0.028558020668307676,0.05342026915990294,0.014049356290381568,0.028558020668307676,0.0014856423954058007,1.6007212763600315e-05,-0.02880229055881499,0.0014856423954058423,1.6007212763544804e-05,1
CVX,2025-Q1,2025-01-31 06:00:00,False,2025-01-30,0.0094876660341555,0.0398481973434535,0.0221378874130297,-0.0303605313092979,0.0624573677778244,0.1613542884588241,-0.0988969206809997,0.009487666034155597,0.03984819734345351,-0.030360531309297913,0.022137887413029727,-0.0227999999999999,0,-0.04561167886704775,-0.02827533201758439,0.015826172119638424,0.04561167886704775,-0.0018261603624755984,-0.0005599076583061996,0.004925727844238295,-0.001826160362475602,-0.0005599076583061996,1
CVX,2025-Q2,2025-05-02 06:00:00,False,2025-05-01,0.010178117048346,0.0381679389312977,0.0235368956743002,-0.0279898218829516,0.0634364634752273,0.1495108753442764,-0.086074411869049,0.010178117048346057,0.03816793893129771,-0.027989821882951654,0.023536895674300253,0.0131,1,0.01643918109171778,0.005724264710614874,0.036239303805702845,0.01643918109171778,0.0023707094263463006,0.001399008261270502,0.012822508811950697,0.002370709426346259,0.0013990082612705262,0
CVX,2025-Q3,2025-08-01 06:00:00,False,2025-07-31,0.0096092248558616,0.0371556694426649,0.0179372197309417,-0.0275464445868033,0.0639159381389617,0.1375589817762375,-0.0736430436372757,0.009609224855861628,0.037155669442664956,-0.027546444586803328,0.017937219730941704,0.0171,1,-0.001582837865396241,0.010023739451340358,0.017451607399371707,0.001582837865396241,0.0004433772961482986,-0.005599675943358501,0.012431368231773307,0.00044337729614832636,-0.005599675943358549,0
CVX,2025-Q4,2025-10-31 06:00:00,False,2025-10-30,0.0095298602287166,0.0374841168996188,0.0177890724269377,-0.0279542566709021,0.0642794221639633,0.1407990008592605,-0.0765195786952972,0.009529860228716646,0.03748411689961881,-0.027954256670902164,0.017789072426937738,0.0839,1,0.027358003241464767,-0.0037780215698472734,0.012610228710009698,0.027358003241464767,-0.0004078120840988013,-0.0001481473040040003,-0.0028765350580215038,-0.000407812084098836,-0.0001481473040039656,0
CVX,2026-Q1,2026-01-30 06:00:00,False,2026-01-29,0.0087445346658338,0.0387257963772642,0.0174890693316677,-0.0299812617114303,0.0631460770964622,0.1358702778816223,-0.07272420078516,0.008744534665833853,0.03872579637726421,-0.02998126171143036,0.017489069331667707,0.052,1,0.03335471865965127,0.046965272786218204,0.020341058710450503,0.03335471865965127,-0.0020270050405281972,-0.0003000030952700003,0.0037953779101372043,-0.0020270050405281972,-0.0003000030952700315,1
GOOGL,2023-Q1,2023-02-02 16:00:00,True,2023-02-02,0.0147058823529411,0.0141612200435729,0.0174291938997821,0.0005446623093681,0.1536849290132522,0.1538298279047012,-0.0001448988914489,0.014705882352941176,0.014161220043572984,0.0005446623093681921,0.017429193899782137,-0.1186999999999999,0,-0.02747356157081375,-0.11815474265272344,0.028837102921246145,0.02747356157081375,0.0,0.0,0.0,0.0,0.0,0
GOOGL,2023-Q3,2023-07-25 16:00:00,True,2023-07-25,0.0178837555886736,0.0119225037257824,0.0158966716343765,0.0059612518628912,0.1877196431159973,0.1246735602617263,0.0630460828542709,0.01788375558867362,0.011922503725782414,0.005961251862891207,0.015896671634376552,0.0723,1,0.0577692973306545,0.07642567953187898,0.020086881510613316,0.0577692973306545,0.0054165895535231,-0.0015325222654055982,0.0631909817457198,0.005416589553523015,-0.0015325222654055844,1
GS,2025-Q3,2025-07-16 07:00:00,False,2025-07-15,0.0046656298600311,0.0119232763089683,0.0160705028512182,-0.0072576464489372,0.2661478519439697,0.2695558965206146,-0.0034080445766448,0.004665629860031105,0.011923276308968377,-0.007257646448937272,0.01607050285121825,0.1291,1,0.008982026152874545,-0.002989361325692668,0.01623464998609389,0.008982026152874545,0.0,0.0,0.0,0.0,0.0,0
GS,2025-Q4,2025-10-14 07:00:00,False,2025-10-13,0.0083507306889352,0.0020876826722338,0.0041753653444676,0.0062630480167014,0.0248746424913406,0.0337730534374713,-0.0088984109461307,0.008350730688935281,0.0020876826722338203,0.006263048016701461,0.0041753653444676405,0.1049,1,-0.020361505477096854,-0.029817798969926163,0.017196751966136216,0.020361505477096854,0.0135206944656386,-0.0118951375067506,-0.0054903663694859,0.013520694465638732,-0.011895137506750609,1
GS,2026-Q1,2026-01-15 07:00:00,False,2026-01-14,0.0038910505836575,0.0151750972762645,0.0120622568093385,-0.011284046692607,0.3573409914970398,0.242549642920494,0.1147913485765457,0.0038910505836575876,0.015175097276264591,-0.011284046692607004,0.012062256809338522,0.2022,1,0.04630788493840516,0.023566747870368308,0.019491473268646753,0.04630788493840516,-0.0175470947093084,0.007886891464870899,0.1236897595226764,-0.017547094709308465,0.007886891464870881,1
GS,2026-Q2,2026-04-13 07:00:00,False,2026-04-10,0.0041128084606345,0.0123384253819036,0.0182138660399529,-0.008225616921269,0.2349303811788559,0.2401755452156067,-0.0052451640367507,0.004112808460634548,0.012338425381903642,-0.008225616921269094,0.018213866039952998,0.0706,1,-0.018737618411936212,0.019993417777178647,0.030039428570163125,0.018737618411936212,0.003058429771338,0.006151609230614401,-0.1200365126132964,0.00305842977133791,0.006151609230614476,0
META,2024-Q2,2024-04-24 16:00:00,True,2024-04-24,0.0086580086580086,0.0115440115440115,0.0202020202020202,-0.0028860028860028,0.2643497586250305,0.1272279322147369,0.1371218264102935,0.008658008658008658,0.011544011544011544,-0.002886002886002886,0.020202020202020204,0.0892,1,-0.10561302652532945,-0.11005073489992198,0.02099052548060294,0.10561302652532945,0.0,0.0,0.0,0.0,0.0,1
META,2024-Q3,2024-07-31 16:00:00,True,2024-07-31,0.0063202247191011,0.0112359550561797,0.0203651685393258,-0.0049157303370786,0.2473258972167968,0.1224654540419578,0.124860443174839,0.006320224719101123,0.011235955056179775,-0.0049157303370786515,0.020365168539325844,0.0844999999999999,1,0.0482488336633095,0.029673743765596512,0.031193437027269014,0.0482488336633095,-0.0020297274510758002,0.0001631483373055985,-0.01226138323545449,-0.0020297274510757655,0.00016314833730564013,0
META,2024-Q4,2024-10-30 16:00:00,True,2024-10-30,0.006423982869379,0.0114204139900071,0.0214132762312633,-0.0049964311206281,0.2727071046829223,0.0890220925211906,0.1836850121617317,0.006423982869379015,0.011420413990007138,-0.004996431120628123,0.021413276231263382,0.1394,1,-0.04092586988782862,-0.03337264444241786,0.017201798641996283,0.04092586988782862,-8.070078354949998e-05,0.0010481076919374999,0.058824568986892686,-8.070078354947136e-05,0.001048107691937538,0
